attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,attributes.Music.video,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.DietaryRestrictions.vegetarian,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.GoodForMeal.breakfast,attributes.NoiseLevel,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,city,attributes.Music.no_music,hours.Tuesday,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.ByAppointmentOnly,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
False,True,,61820,11:00-3:00,,,,,11:00-3:00,40.1103801,beer_and_wine,False,False,43485,False,,,True,"[u'Mexican', u'Restaurants']",Burrito King,,,,False,True,1,,,,,False,,27,False,average,IL,,True,True,False,408 E Green St,casual,11:00-23:00,,,,11:00-3:00,,False,,11:00-23:00,Champaign,,11:00-23:00,4.0,1.0,False,True,False,False,True,True,,False,False,-88.2327902,,,False,,11:00-3:00,,,False,,,,free,,,,,,False,,,False,,False,True,False,False
False,False,,61820,0:00-0:00,,,,,0:00-0:00,40.0949565,none,False,True,43486,False,,,True,"[u'Fast Food', u'American (New)', u'Diners', u'Juice Bars & Smoothies', u'Food', u'American (Traditional)', u'Restaurants', u'Burgers', u'Breakfast & Brunch']",Steak 'n Shake,,,True,False,True,1,,,,,True,,41,False,average,IL,True,False,True,False,1709 S Neil St,casual,0:00-0:00,,,,0:00-0:00,,False,,0:00-0:00,Champaign,,0:00-0:00,2.5,1.0,False,True,True,False,True,True,,False,False,-88.245852,,,False,,0:00-0:00,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
,,,61821,,,,,,,40.122890999999996,,,,43566,,,,,"[u'Grocery', u'Food']",Aldi,,,True,,True,0,,,,,True,,6,,,IL,,,,False,701 N Mattis Ave,,,,,,,,,,,Champaign,,,5.0,1.0,,,,False,,,,,False,-88.277627,,,False,,,,,,,,,,,,,,,,,,,,,,,
,,,61822,0:00-0:00,,,,,0:00-0:00,40.117651,,,,43591,,,,,"[u'Contractors', u'Office Cleaning', u'Carpet Cleaning', u'Professional Services', u'Local Services', u'Personal Assistants', u'Home Cleaning', u'Home Services']",Maid to Perfection of Champaign County,,,,,False,1,,,,,,,5,,,IL,,,,,"2702 Hundman, Unit 8",,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.0,,,,,,,,,,,-88.289847,,,,,0:00-0:00,,,,,,,,,,,True,,,,,,,,,,
,,,61821,9:00-18:00,,,,,9:00-18:00,40.111104,,,,43822,,,,,"[u'Acupuncture', u'Health & Medical']",Bensky Family Acupuncture,,,,,,1,,,,,,,3,,,IL,,,,,,,,,,,9:00-18:00,,,,9:00-18:00,Champaign,,9:00-18:00,5.0,,,,,,,,,,,-88.26978299999999,,,,,,,,,,,,,,,,True,,,,,,,,,,
,,,61821,,,,,,,40.0994856,,,,43959,,,,,"[u'Food', u'Coffee & Tea']",Espresso Royale,,,True,,True,1,,,,,True,,34,,,IL,,,,False,1411 S Neil St,,,,,,,,,,,Champaign,,,3.0,1.0,,,,False,,,,,False,-88.2448316,,,False,,,,,,,,,free,,,,,False,,,,,,,True,True,True
False,False,,61820,,,,,,,40.110039,none,False,False,44258,False,,,True,"[u'Restaurants', u'Vietnamese', u'Thai']",Pho Cafe,,,,False,True,1,,,,,False,,39,False,average,IL,,False,False,False,"611 E Green St, Ste B",casual,,,,,,,False,,,Champaign,,,4.0,1.0,False,False,False,False,True,True,,False,False,-88.229804,,,False,,,,,False,,,,no,,,,,True,False,,,False,,False,True,True,False
False,False,,61821,6:30-13:30,,,,,6:30-13:30,40.112887,none,False,True,44326,False,False,,True,"[u'Restaurants', u'Breakfast & Brunch']",Original Pancake House,,,True,False,True,1,,,,,True,,169,True,average,IL,,False,False,False,"1909 W Springfield Ave, Ste B",casual,7:00-14:30,,,,6:30-13:30,,False,,6:30-13:30,Champaign,,6:30-13:30,4.0,2.0,False,False,False,False,False,True,,True,False,-88.278369,,,False,,6:30-14:30,,,True,,,,free,,,,,False,False,,,False,,False,True,True,False
,,,61821,5:00-23:00,,,,,5:00-22:00,40.109573,,,,44450,,,,,"[u'Active Life', u'Fitness & Instruction', u'Trainers', u'Gyms']",Refinery,,,,,True,1,,,,,False,,17,,,IL,,,,False,2302 W John St,,6:00-20:00,,,,5:00-23:00,,,,5:00-23:00,Champaign,,5:00-23:00,4.0,,,,,False,,True,,,False,-88.2842912,,,False,,6:00-20:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61821,7:30-18:00,,,,,7:30-18:00,40.112418,,,,45498,,,,,"[u'Veterinarians', u'Pets', u'Pet Services', u'Pet Boarding/Pet Sitting']",Country View Veterinary Clinic,,,,,,1,,,,,,,6,,,IL,,,,,2619 W Springfield Ave,,,,,,7:30-18:00,,,,7:30-18:00,Champaign,,7:30-18:00,3.0,,,,,,,,,,,-88.29105799999999,,,,,7:30-16:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,,,,,,,40.112995,,,,45660,,,,,"[u'Veterinarians', u'Pets']",Cat Clinic of Central Illinois,,,,,,1,,,,,,,4,,,IL,,,,,2917 W Springfield Ave,,,,,,,,,,,Champaign,,,3.0,,,,,,,,,,,-88.2938676,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61822,8:00-20:30,,,,,8:00-20:30,40.109163,,,,46148,,,,,"[u'Pet Services', u'Pet Boarding/Pet Sitting', u'Dog Walkers', u'Pets']",Fetch! Pet Care,,,,,,1,,,,,,,10,,,IL,,,,,4106 Colleen Dr,,8:00-20:30,,,,8:00-20:30,,,,8:00-20:30,Champaign,,8:00-20:30,2.5,,,,,,,,,,,-88.313004,,,,,8:00-20:30,,,,,,,,,,,,,,,,,,,,,
False,False,,61820,11:00-2:00,,,,,11:00-2:00,40.112114,full_bar,False,True,46164,False,,,True,"[u'Nightlife', u'Barbeque', u'Restaurants', u'Sports Bars', u'Bars']",Boneyard Bar & Bbq,,,,False,True,0,,,,,False,,4,False,very_loud,IL,,True,False,False,25 E Springfield,casual,11:00-2:00,,,,11:00-2:00,,False,,11:00-2:00,Champaign,,11:00-2:00,4.0,2.0,False,False,False,False,False,False,,False,False,-88.241292,,,False,,11:00-2:00,,,False,,,,,outdoor,,False,,True,,,,False,,False,True,,True
,,,61820,10:00-18:00,,,,,10:00-18:00,40.1168536,,,,46618,,,,,"[u'Costumes', u'Used', u'Vintage & Consignment', u'Arts & Crafts', u'Shopping', u'Fashion']",Dandelion Vintage & Used Clothing,,,,,True,1,,,,,False,,4,,,IL,,,,False,100 N Chestnut St,,12:00-18:00,,,,10:00-18:00,,,,10:00-18:00,Champaign,,10:00-18:00,5.0,2.0,,,,False,,,,,False,-88.24061040000001,,,False,,10:00-18:00,,,,,,,,,,,,,,,,,,,,True,
False,False,,61821,11:00-21:00,,False,,,11:00-0:00,40.112421000000005,none,False,False,46858,False,,False,True,"[u'Event Planning & Services', u'Barbeque', u'Restaurants', u'Caterers']",Li'l Porgy's Bar-B-Que,,,True,False,True,1,,,,,True,,82,False,average,IL,,True,True,False,1917 W Springfield Ave,casual,11:00-21:00,,,,11:00-21:00,,False,,11:00-21:00,Champaign,,11:00-21:00,4.0,1.0,False,False,False,False,True,True,,False,False,-88.280002,,yes_free,False,,11:00-0:00,,,False,,,,no,,,,,True,False,,,False,,False,True,True,False
,,,61821,0:00-23:59,,,,,0:00-23:59,40.109701,,,,46859,,,,,"[u'Plumbing', u'Contractors', u'Home Services']",Express Plumbing,,,,,,1,,,,,,,3,,,IL,,,,,3210 Saratoga Dr,,0:00-23:59,,,,0:00-23:59,,,,0:00-23:59,Champaign,,0:00-23:59,5.0,,,,,,,,,,,-88.29892099999999,,,,,0:00-23:59,,,,,,,,,,,,,,,,,,,,,
,,,61822,15:00-17:30,,,,,15:00-17:30,40.112921,,,,47190,,,,,"[u'Pet Boarding/Pet Sitting', u'Pets', u'Pet Services']",Pet Palace,,,,,,1,,,,,,,4,,,IL,,,,,577 Co Rd 1600 N,,16:00-17:00,,,,15:00-17:30,,,,15:00-17:30,Champaign,,15:00-17:30,4.0,,,,,,,,,,,-88.355756,,,,,8:30-12:00,,,,,,,,,,,,,,,,,,,,,
,True,,61820,11:00-3:00,False,,,False,11:00-4:00,40.1100246,full_bar,,False,47209,,,,True,"[u'Bars', u'Italian', u'Dive Bars', u'Restaurants', u'Nightlife']",Geovanti's,,True,True,,True,0,,True,False,,False,False,32,False,,IL,,,True,False,401 E Green St,casual,11:00-3:00,True,,False,11:00-3:00,,,False,11:00-3:00,Champaign,False,11:00-3:00,3.5,1.0,,True,False,False,True,True,,False,False,-88.2332899,,,False,False,11:00-4:00,False,False,,True,True,,,outdoor,,,,,False,,,,True,,True,,True
,,,61820,,,,,,,40.110515,,,,47271,,,,,"[u'Restaurants', u'Pizza']",Garcia's Pizza In A Pan,,,,,,0,,,,,,,3,,,IL,,,,,108 E Green St,,,,,,,,,,,Champaign,,,3.5,,,,,,,,,,,-88.237634,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,,61820,,,,,,,40.110031899999996,,,False,47307,,,False,True,[u'Restaurants'],Dorcas Restaurant,,,False,,False,0,,,,,False,,8,False,,IL,,,False,False,403 E Green St,casual,,,,,,,,,,Champaign,,,4.0,1.0,,False,False,False,True,True,,False,False,-88.23307790000001,,yes_free,False,,,,,,,,,,,,,,,False,,,,,,True,,False
,,,61820,0:00-0:00,,,,,0:00-0:00,40.1157886,,,,47320,,,,,"[u'Hotels & Travel', u'Train Stations']",Amtrak,,,,,,1,,,,,,,16,,,IL,,,,,"45 E University Ave, Fl 2nd",,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.0,,,,,,,,,,,-88.241201,,,,,0:00-0:00,,,,,,,,,,,,,,,,,,,,,
False,True,,61821,10:00-0:00,,,,,10:00-1:00,40.1131801,none,False,False,47688,False,,,False,"[u'Pizza', u'Restaurants']",Papa John's Pizza,,,,False,True,1,,,,,False,,14,False,,IL,,False,False,False,"2104 W Springfield Ave, Ste B",casual,11:00-0:00,,,,10:00-0:00,,False,,10:00-0:00,Champaign,,10:00-0:00,2.5,2.0,False,False,False,False,False,False,,False,False,-88.2837494,,,False,,10:00-1:00,,,False,,,,no,,,,,True,False,,,False,,False,False,False,False
,,,61822,10:00-21:00,,,,,10:00-21:00,40.142386,,,,47689,,,,,"[u'Shopping', u'Electronics']",Best Buy,,,,,True,1,,,,,True,,21,,,IL,,,,False,2117 N Prospect Ave,,11:00-20:00,,,,10:00-21:00,,,,10:00-21:00,Champaign,,10:00-21:00,2.5,3.0,,,,False,,,,,False,-88.25787700000001,,,False,,10:00-21:00,,,,,,,,,,,,,,,,,,,,False,
,,,61820,,,,,,,40.088753999999994,,,,47722,,,,,"[u'Automotive', u'Auto Repair']",Dj's Automotive Service and Repair,,,,,,1,,,,,,,3,,,IL,,,,,2104 S Neil St,,,,,,,,,,,Champaign,,,3.5,,,,,,,,,,,-88.24575899999999,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,10:00-18:00,,,,,10:00-18:00,40.137986100000006,,,,47772,,,,,"[u'Guitar Stores', u'Books', u'Mags', u'Music & Video', u'Piano Stores', u'Shopping', u'Electronics', u'Musical Instruments & Teachers', u'Musical Instrument Services', u'Education', u'Local Services', u'Music & DVDs', u'Specialty Schools']",The Music Shoppe,False,,True,,True,1,,,,,True,,4,,,IL,,,,False,27 E Marketview Dr,,,,,,10:00-18:00,,,,10:00-18:00,Champaign,,10:00-18:00,3.0,1.0,,,,False,,,,,False,-88.2421214,,,False,,10:00-17:00,,,,,,,,,,,,,,,,,,,,True,
,,,61820,0:00-0:00,,,,,0:00-0:00,40.128040999999996,,,,47773,,,,,"[u'Local Services', u'Air Duct Cleaning', u'Plumbing', u'Heating & Air Conditioning/HVAC', u'Home Services']",217,,,,,True,1,,,,,,,3,,,IL,,,,,807 Dennison Dr,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,4.0,,,,,,,,,,,-88.25602099999999,,,,,0:00-0:00,,,,,,,,,,,True,,,,,,,,,,
False,True,,61820,,,False,,,,40.110356200000005,none,False,False,47852,False,,,False,"[u'Restaurants', u'Pizza']",Papa John's Pizza,,,,False,True,1,,,,,True,,26,False,quiet,IL,,False,True,False,106 E Green St,casual,,,,,,,False,,,Champaign,,,2.0,1.0,False,True,False,False,False,True,,False,False,-88.2380132,,no,False,,,,,False,,,,no,,,,,True,False,,,False,,False,True,True,False
False,False,,61820,11:00-0:00,,,,,11:00-1:00,40.095434000000004,beer_and_wine,False,True,48140,False,,,True,"[u'Bars', u'Chicken Wings', u'Sports Bars', u'Nightlife', u'American (Traditional)', u'Restaurants']",Hooters,,True,True,False,True,1,,,,,True,,26,False,quiet,IL,,True,True,False,1706 State St,casual,11:00-0:00,,,,11:00-0:00,,False,False,11:00-0:00,Champaign,,11:00-0:00,2.5,2.0,False,False,False,False,True,False,,False,False,-88.246253,,no,False,,11:00-1:00,,,False,,,,free,outdoor,,False,,True,False,,,False,,False,True,True,True
,,,61820,,,,,,,40.100623,,,,48437,,,,,"[u'Food', u'Donuts']",Ye Olde Donut Shoppe,,,,,,1,,,,,,,3,,,IL,,,,,504 E Pennsylvania Ave,,,,,,,,,,,Champaign,,,4.0,1.0,,,,,,,,,,-88.231646,,,,,,,,,,,,,,,,,,,,,,,,True,True,
,,,61820,12:00-22:00,,,,,12:00-22:00,40.117989,,,,48438,,,,,"[u'Tattoo', u'Piercing', u'Beauty & Spas']",No Regrets Tattoos and Body Piercings,,,True,,True,1,,,,,False,,26,,,IL,,,,True,117 W Church St,,12:00-22:00,,,,12:00-22:00,,,,12:00-22:00,Champaign,,12:00-22:00,4.5,2.0,,,,False,,,,,False,-88.244428,,,False,,12:00-22:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61821,,,,,,,40.1329639,,,,48517,,,,,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",Americas Best Value Inn,,,,,True,1,,,,,,,7,,,IL,,,,,1019 W Bloomington Rd,,,,,,,,,,,Champaign,,,1.5,3.0,,,,,,,,,,-88.26195729999999,,,,,,,,,,,,free,,,,,,,,,,,,,,
False,True,,61820,7:00-3:00,,,,,7:00-3:00,40.108174,none,False,False,48744,False,,,True,"[u'Restaurants', u'Sandwiches']",Silver Mine Subs,,,,False,True,0,,,,,False,,18,False,quiet,IL,,False,False,False,612 E Daniel St,casual,7:00-3:00,,,,7:00-3:00,,False,,7:00-3:00,Champaign,,7:00-3:00,3.5,1.0,False,False,False,False,True,True,,False,False,-88.22969300000001,,,False,,7:00-3:00,,,True,,,,free,,,,,True,False,,,False,,False,True,False,False
,,,61820,10:00-16:00,,,,,10:00-16:00,40.119484,,,,48745,,,,,"[u'Arts & Entertainment', u'Education', u'Local Flavor', u'Museums']",Orpheum Children's Science Museum,,,,,,1,,,,,,,13,,,IL,,,,,346 N Neil St,,13:00-17:00,,,,10:00-16:00,,,,,Champaign,,10:00-16:00,3.0,,,,,,,True,,,,-88.2425219,,,,,13:00-17:00,,,,,,,,,,,,,,,,,,,,,
False,False,,61820,,,,,,,40.1412380863,full_bar,False,True,48746,False,,,True,"[u'American (Traditional)', u'Burgers', u'African', u'Restaurants']",Red Robin Gourmet Burgers,,,,False,True,1,,,,,True,,47,False,very_loud,IL,False,True,True,False,2010 N Neil St,casual,,,,,,,False,,,Champaign,,,2.5,2.0,False,False,False,False,True,True,,False,False,-88.2462750784,,,False,,,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
,,,61820,10:00-17:00,,,,,10:00-17:00,40.110788899999996,,,,48747,,,,,"[u'Tattoo', u'Beauty & Spas', u'Piercing']",Mark of Cain Tattoo's,,,,,True,1,,,,,,,3,,,IL,,,,,"602 E Green St, Ste 2",,,,,,10:00-17:00,,,,10:00-17:00,Champaign,,10:00-17:00,5.0,2.0,,,,,,,,,,-88.23015699999999,,,,,10:00-17:00,,,,,,,,,,,False,,,,,,,,,,
,,,61820,10:00-21:00,,,,,10:00-21:00,40.137097999999995,,,,48754,,,,,"[u'Fast Food', u'Restaurants', u'Tex-Mex', u'Mexican']",Taco Bell,,,,,True,1,,,,,False,,6,,,IL,True,,,False,"Market Place Mall, 2000 N. Neil Street  Space 706",casual,11:00-18:00,,,,10:00-21:00,,,,10:00-21:00,Champaign,,10:00-21:00,2.5,1.0,,,,False,,True,,,False,-88.24345500000001,,,False,,10:00-21:00,,,,,,,,,,,,,False,,,,,,True,,False
,,,61820,6:00-0:00,,,,,6:00-0:00,40.090320299999995,,,,48970,,,,,"[u'Food', u'Grocery']",Harvest Market,,,,,True,1,,,,,True,,26,,,IL,,,,False,2029 South Neil St,,6:00-0:00,,,,6:00-0:00,,,,6:00-0:00,Champaign,,6:00-0:00,4.0,3.0,,,,False,,,,,False,-88.2458691,,,False,,6:00-0:00,,,,,,,,,,,,True,,,,,,,True,True,
False,False,,61822,11:00-21:00,,,,,11:00-22:00,40.1373032,full_bar,False,True,49494,False,,,True,"[u'Restaurants', u'Sushi Bars', u'Buffets', u'Chinese']",ChinaTown Buffet,,,True,False,True,1,,,,,True,,56,False,average,IL,,False,True,False,713 W Marketview Dr,casual,11:00-21:00,,,,11:00-21:00,,False,,11:00-21:00,Champaign,,11:00-21:00,2.5,2.0,False,False,False,False,False,True,,False,False,-88.2560119,,,False,,11:00-22:00,,,True,,,,no,,,,,False,False,,,False,,False,True,False,False
,,,61820,11:00-18:00,,,,,11:00-18:00,40.1172064,,,,49597,,,,,"[u'Appraisal Services', u'Shopping', u'Jewelry', u'Jewelry Repair', u'Local Services']",Christopher's Fine Jewelry Design,,,True,,True,1,,,,,False,,8,,,IL,,,,True,124 N Neil St,,,,,,11:00-20:00,,,,,Champaign,,11:00-18:00,4.0,3.0,,,,True,,,,,False,-88.2432217,,,True,,10:00-17:30,,,,,,,,,,,False,,,,,,,,,True,
,,,61820,0:00-0:00,,,,,0:00-0:00,40.099705,,,,49611,,,,,"[u'Advertising', u'Heating & Air Conditioning/HVAC', u'Water Heater Installation/Repair', u'Professional Services', u'Plumbing', u'Home Services']",Mike Williams,,,,,True,1,,,,,,,5,,,IL,,,,,1414 S Neil St,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,2.0,,,,,,,,,,,-88.244086,,,,,0:00-0:00,,,,,,,,,,,True,,,,,,,,,,
,,,61820,8:00-17:00,,,,,8:00-17:00,40.1302042,,,,49691,,,,,"[u'Body Shops', u'Auto Repair', u'Automotive']",Mr Auto Body Inc,,,,,,1,,,,,,,3,,,IL,,,,,1407 Hagan St,,,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,4.0,,,,,,,,,,,-88.2552434,,,,,,,,,,,,,,,,,,,,,,,,,,
False,True,,61820,11:00-22:00,,,,,11:00-22:00,40.1113654,none,False,True,49692,False,,,True,"[u'Indian', u'Restaurants']",Ambar India,,,,False,True,1,,,,,False,,52,False,average,IL,,False,False,True,605 S Wright St,casual,11:00-22:00,,,,11:00-22:00,,False,,11:00-22:00,Champaign,,11:00-22:00,3.5,2.0,False,False,False,False,True,True,,False,False,-88.22890699999999,,,False,,11:00-22:00,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
,,,61820,10:00-21:00,,,,,10:00-21:00,40.142741,,,,49693,,,,,"[u'Hair Stylists', u'Beauty & Spas', u'Hair Salons']",MasterCuts,,,,,,1,,,,,,,4,,,IL,,,,,"2000 N Neil St Ste 425, Market Place Mall",,11:00-18:00,,,,10:00-21:00,,,,10:00-21:00,Champaign,,10:00-21:00,1.0,,,,,,,,,,,-88.242337,,,,,10:00-21:00,,,,,,,,,,,,,,,,,,,,,
,,,61820,,,,,,,40.1427776,,,,49788,,,,,"[u'Shopping', u'Fashion', u'Sporting Goods', u'Sports Wear']",Eddie Bauer,,,,,True,1,,,,,False,,4,,,IL,,,,False,2000 N Neil St,,,,,,,,,,,Champaign,,,3.0,2.0,,,,False,,,,,False,-88.243865,,,False,,,,,,,,,,,,,,,,,,,,,,,
,True,,61820,6:30-20:00,,,,,6:30-20:00,40.096148,,,,49973,,,,,"[u'Custom Cakes', u'Food', u'Desserts', u'Cupcakes', u'Bakeries', u'Event Planning & Services', u'Caterers']",Hopscotch,,,True,,True,1,,,,,True,,19,,,IL,,,,False,1705 S Prospect Ave,,7:00-17:00,,,,6:30-20:00,,,,6:30-20:00,Champaign,,6:30-20:00,4.5,1.0,,,,False,,,,,False,-88.258123,,,False,,6:30-20:00,,,,,,,,,,,,True,,,,,,,True,True,
,,,61822,0:00-0:00,,,,,0:00-0:00,40.135781,,,,50050,,,,,"[u'Event Planning & Services', u'Hotels & Travel', u'Hotels']",Fairfield Inn & Suites by Marriott Champaign,,,,,True,1,,,,,,,15,,,IL,,,,,1807 Moreland Blvd,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.5,2.0,,,,,,,,,,-88.251626,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
,,,61820,8:00-17:00,,,,,8:00-17:00,40.116610200000004,,,,50150,,,,,"[u'Window Washing', u'Home Window Tinting', u'Home Services', u'Pressure Washers']",Window Genie of Champaign,,,,,,1,,,,,,,3,,,IL,,,,,,,,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,4.5,,,,,,,,,,,-88.24125040000001,,,,,,,,,,,,,,,,True,,,,,,,,,,
,,,61820,9:00-23:00,,,,,9:00-0:00,40.1105499134,,,,50151,,,,,"[u'Shopping', u'Tobacco Shops', u'Local Services']",Evergreen Tobacco,,,,,True,1,,,,,True,,5,,,IL,,,,False,306 E Green St,,11:00-23:00,,,,9:00-23:00,,,,9:00-22:00,Champaign,,9:00-23:00,2.5,2.0,,,,False,,,,,False,-88.2345301285,,,False,,10:00-0:00,,,,,,,,,,,,,,,,,,,,True,
False,False,,61822,11:00-0:00,False,,,False,11:00-0:00,40.081317,full_bar,False,True,50180,False,,,True,"[u'Sports Bars', u'Bars', u'Nightlife', u'American (New)', u'Restaurants']",Billy Barooz Bar & Grill,,True,True,False,True,1,,False,False,,True,False,66,False,average,IL,,True,False,False,2521 Village Green Pl,casual,11:00-0:00,False,,True,11:00-0:00,,False,False,11:00-0:00,Champaign,False,11:00-0:00,3.5,2.0,False,False,False,False,False,True,,False,False,-88.29670420000001,,,False,False,11:00-0:00,False,True,True,False,True,,no,outdoor,,False,,,True,,,False,False,False,True,True,True
,,,61820,,,,,,,40.084077,,,,50473,,,,,"[u'Banks & Credit Unions', u'Real Estate', u'Home Services', u'Mortgage Brokers', u'Investing', u'Financial Services']",Busey,,,,,True,1,,,,,,,8,,,IL,,,,,502 W Windsor Rd,,,,,,,,,,,Champaign,,,2.5,,,,,,,,,,,-88.250455,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,8:30-17:00,,,,,8:30-17:00,40.1111456,,,,50474,,,,,"[u'Optometrists', u'Eyewear & Opticians', u'Health & Medical', u'Shopping']",Albert Jodi & Associates,,,,,True,0,,,,,True,,10,,,IL,,,,False,"505 S Neil St, Ste 4",,,,,,8:30-17:00,,,,8:00-17:00,Champaign,,8:30-17:00,4.5,2.0,,,,False,,,,,False,-88.2441689,,,False,,8:30-13:00,,,,,,,,,,,True,,,,,,,,,,
False,False,,61822,11:00-22:00,,False,,,11:00-23:00,40.144995,full_bar,False,True,51050,False,,,True,"[u'Restaurants', u'Steakhouses']",Outback Steakhouse,,,True,False,True,1,,,,,True,,40,False,average,IL,,True,True,False,2402 N Prospect Ave,casual,11:00-21:00,,,,11:00-22:00,,False,,11:00-22:00,Champaign,,11:00-22:00,3.0,2.0,False,False,False,False,False,True,,False,False,-88.257184,,no,False,,11:00-23:00,,,True,,,,free,,,,,True,True,,,False,,False,True,False,False
,,,61820,9:00-17:00,,,,,9:00-17:00,40.109590000000004,,,,51257,,,,,"[u'Shopping', u'Fashion', u'Graphic Design', u'Printing Services', u'Sewing & Alterations', u'Local Services', u'Professional Services', u'Screen Printing', u'Screen Printing/T-Shirt Printing']",Campus Sportswear,,,,,True,1,,,,,,,3,,,IL,,,,,710 S 6th,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,3.5,1.0,,,,,,,,,,-88.230064,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61822,9:00-17:00,,,,,9:00-17:00,40.140735,,,,51392,,,,,"[u'Real Estate Services', u'Real Estate', u'Home Services', u'Parking', u'Appliances', u'Automotive', u'Shopping', u'Apartments', u'Home & Garden']",Baytowne Apartments,,,,,,1,,,,,,,4,,,IL,,,,,1000 Baytowne Dr,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,4.0,,,,,,,,,,,-88.262351,,,,,10:00-14:00,,,,,,,,,,,,,,,,,,,,,
False,False,,61820,11:00-21:00,,,,,11:00-21:00,40.1168537098,full_bar,False,True,51706,False,,,True,"[u'Mexican', u'Restaurants']",Maize,,,,False,True,1,,,,,False,,10,False,average,IL,,False,False,False,116 N Chestnut St,casual,11:00-21:00,,,,11:00-21:00,,False,,11:00-21:00,Champaign,,11:00-21:00,4.5,2.0,False,False,False,False,False,True,,False,False,-88.24061036110001,,,False,,11:00-21:00,,,False,,,,,,,,,,True,,,False,,False,True,True,True
,,,61820,8:00-19:00,,,,,8:00-18:00,40.090444,,,,51840,,,,,"[u'Automotive', u'Auto Repair', u'Auto Parts & Supplies', u'Car Dealers']",Ford City,,,,,,0,,,,,,,3,,,IL,,,,,300 Carriage Center Ct,,,,,,8:00-19:00,,,,8:00-19:00,Champaign,,8:00-19:00,2.5,,,,,,,,,,,-88.24743000000001,,,,,8:00-17:00,,,,,,,,,,,,,,,,,,,,,
,,,61820,12:00-22:00,,,,,12:00-22:00,40.1171407,,,,51841,,,,,"[u'Hobby Shops', u'Shopping']",The Dragons Table,,,False,,True,0,,,,,True,,4,,,IL,,,,True,205 N Market St,,12:00-20:00,,,,12:00-22:00,,,,12:00-22:00,Champaign,,12:00-22:00,4.5,2.0,,,,False,,,,,False,-88.2414942,,,False,,12:00-22:00,,,,,,,,,,,,,,,,,,,,,
